Longitude,Latitude
-73.9568,40.7672
-73.9568,40.7674
-73.9568,40.7682
-73.9568,40.7684
-73.9568,40.7705
-73.9568,40.7708
-73.9568,40.7709
-73.9568,40.7710
-73.9568,40.7711
-73.9568,40.7712
-73.9568,40.7715
-73.9568,40.7737
-73.9568,40.7741
-73.9568,40.7749
-73.9568,40.7751
-73.9568,40.7753
-73.9568,40.7776
-73.9568,40.7778
-73.9568,40.7781
-73.9568,40.7782
-73.9568,40.7783
-73.9568,40.7784
-73.9568,40.7799
-73.9568,40.7802
-73.9568,40.7806
-73.9568,40.7808
-73.9568,40.7810
-73.9568,40.7834
-73.9568,40.7865
-73.9568,40.8025
-73.9568,40.8026
-73.9568,40.8128
-73.9568,40.8138
-73.9569,40.7126
-73.9569,40.7168
-73.9569,40.7206
-73.9569,40.7447
-73.9569,40.7452
-73.9569,40.7482
-73.9569,40.7487
-73.9569,40.7661
-73.9569,40.7664
-73.9569,40.7665
-73.9569,40.7666
-73.9569,40.7667
-73.9569,40.7706
-73.9569,40.7707
-73.9569,40.7711
-73.9569,40.7713
-73.9569,40.7744
-73.9569,40.7747
-73.9569,40.7748
-73.9569,40.7749
-73.9569,40.7751
-73.9569,40.7776
-73.9569,40.7777
-73.9569,40.7778
-73.9569,40.7779
-73.9569,40.7780
-73.9569,40.7781
-73.9569,40.7782
-73.9569,40.7795
-73.9569,40.7800
-73.9569,40.7805
-73.9569,40.7806
-73.9569,40.7807
-73.9569,40.7808
-73.9569,40.7809
-73.9569,40.7831
-73.9569,40.7832
-73.9569,40.7833
-73.9569,40.7834
-73.9569,40.7835
-73.9569,40.7836
-73.9569,40.7837
-73.9569,40.7866
-73.9569,40.8022
-73.9569,40.8024
-73.9569,40.8127
-73.9570,40.6538
-73.9570,40.7125
-73.9570,40.7128
-73.9570,40.7144
-73.9570,40.7183
-73.9570,40.7478
-73.9570,40.7579
-73.9570,40.7607
-73.9570,40.7625
-73.9570,40.7661
-73.9570,40.7662
-73.9570,40.7663
-73.9570,40.7664
-73.9570,40.7665
-73.9570,40.7666
-73.9570,40.7683
-73.9570,40.7685
-73.9570,40.7704
-73.9570,40.7706
-73.9570,40.7707
-73.9570,40.7708
-73.9570,40.7709
-73.9570,40.7742
-73.9570,40.7747
-73.9570,40.7748
-73.9570,40.7749
-73.9570,40.7750
-73.9570,40.7778
-73.9570,40.7784
-73.9570,40.7800
-73.9570,40.7801
-73.9570,40.7802
-73.9570,40.7803
-73.9570,40.7804
-73.9570,40.7805
-73.9570,40.7808
-73.9570,40.7809
-73.9570,40.7831
-73.9570,40.7834
-73.9570,40.7835
-73.9570,40.7837
-73.9570,40.7861
-73.9570,40.8022
-73.9571,40.7103
-73.9571,40.7144
-73.9571,40.7166
-73.9571,40.7184
-73.9571,40.7185
-73.9571,40.7456
-73.9571,40.7457
-73.9571,40.7624
-73.9571,40.7657
-73.9571,40.7661
-73.9571,40.7662
-73.9571,40.7663
-73.9571,40.7665
-73.9571,40.7666
-73.9571,40.7667
-73.9571,40.7671
-73.9571,40.7682
-73.9571,40.7683
-73.9571,40.7684
-73.9571,40.7700
-73.9571,40.7702
-73.9571,40.7703
-73.9571,40.7705
-73.9571,40.7706
-73.9571,40.7707
-73.9571,40.7711
-73.9571,40.7734
-73.9571,40.7742
-73.9571,40.7743
-73.9571,40.7744
-73.9571,40.7746
-73.9571,40.7749
-73.9571,40.7751
-73.9571,40.7753
-73.9571,40.7771
-73.9571,40.7773
-73.9571,40.7774
-73.9571,40.7775
-73.9571,40.7776
-73.9571,40.7785
-73.9571,40.7805
-73.9571,40.7806
-73.9571,40.7830
-73.9571,40.7831
-73.9571,40.7832
-73.9571,40.7833
-73.9571,40.7834
-73.9571,40.7859
-73.9571,40.7861
-73.9571,40.8026
-73.9571,40.8046
-73.9571,40.8176
-73.9571,40.8177
-73.9572,40.7105
-73.9572,40.7123
-73.9572,40.7144
-73.9572,40.7145
-73.9572,40.7175
-73.9572,40.7183
-73.9572,40.7184
-73.9572,40.7222
-73.9572,40.7276
-73.9572,40.7623
-73.9572,40.7624
-73.9572,40.7661
-73.9572,40.7682
-73.9572,40.7701
-73.9572,40.7702
-73.9572,40.7703
-73.9572,40.7704
-73.9572,40.7705
-73.9572,40.7706
-73.9572,40.7707
-73.9572,40.7708
-73.9572,40.7712
-73.9572,40.7742
-73.9572,40.7743
-73.9572,40.7744
-73.9572,40.7745
-73.9572,40.7746
-73.9572,40.7752
-73.9572,40.7760
-73.9572,40.7763
-73.9572,40.7772
-73.9572,40.7774
-73.9572,40.7775
-73.9572,40.7783
-73.9572,40.7800
-73.9572,40.7803
-73.9572,40.7804
-73.9572,40.7805
-73.9572,40.7821
-73.9572,40.7826
-73.9572,40.7829
-73.9572,40.7830
-73.9572,40.7833
-73.9572,40.7836
-73.9572,40.7857
-73.9572,40.7860
-73.9572,40.8011
-73.9572,40.8020
-73.9572,40.8145
-73.9572,40.8173
-73.9573,40.7119
-73.9573,40.7176
-73.9573,40.7181
-73.9573,40.7182
-73.9573,40.7183
-73.9573,40.7225
-73.9573,40.7603
-73.9573,40.7609
-73.9573,40.7621
-73.9573,40.7656
-73.9573,40.7660
-73.9573,40.7661
-73.9573,40.7662
-73.9573,40.7666
-73.9573,40.7667
-73.9573,40.7700
-73.9573,40.7701
-73.9573,40.7702
-73.9573,40.7703
-73.9573,40.7743
-73.9573,40.7744
-73.9573,40.7745
-73.9573,40.7752
-73.9573,40.7770
-73.9573,40.7772
-73.9573,40.7785
-73.9573,40.7793
-73.9573,40.7799
-73.9573,40.7800
-73.9573,40.7801
-73.9573,40.7806
-73.9573,40.7812
-73.9573,40.7828
-73.9573,40.7829
-73.9573,40.7830
-73.9573,40.7831
-73.9573,40.7858
-73.9573,40.7859
-73.9573,40.7861
-73.9573,40.8018
-73.9573,40.8172
-73.9574,40.6725
-73.9574,40.7145
-73.9574,40.7176
-73.9574,40.7181
-73.9574,40.7223
-73.9574,40.7224
-73.9574,40.7609
-73.9574,40.7631
-73.9574,40.7657
-73.9574,40.7658
-73.9574,40.7659
-73.9574,40.7676
-73.9574,40.7683
-73.9574,40.7696
-73.9574,40.7701
-73.9574,40.7702
-73.9574,40.7703
-73.9574,40.7711
-73.9574,40.7740
-73.9574,40.7742
-73.9574,40.7743
-73.9574,40.7744
-73.9574,40.7761
-73.9574,40.7769
-73.9574,40.7770
-73.9574,40.7798
-73.9574,40.7799
-73.9574,40.7800
-73.9574,40.7801
-73.9574,40.7802
-73.9574,40.7803
-73.9574,40.7822
-73.9574,40.7825
-73.9574,40.7828
-73.9574,40.7829
-73.9574,40.7857
-73.9574,40.8017
-73.9574,40.8044
-73.9574,40.8170
-73.9575,40.7146
-73.9575,40.7176
-73.9575,40.7179
-73.9575,40.7180
-73.9575,40.7181
-73.9575,40.7214
-73.9575,40.7222
-73.9575,40.7295
-73.9575,40.7300
-73.9575,40.7453
-73.9575,40.7614
-73.9575,40.7653
-73.9575,40.7656
-73.9575,40.7657
-73.9575,40.7658
-73.9575,40.7659
-73.9575,40.7661
-73.9575,40.7680
-73.9575,40.7682
-73.9575,40.7684
-73.9575,40.7685
-73.9575,40.7686
-73.9575,40.7697
-73.9575,40.7700
-73.9575,40.7701
-73.9575,40.7702
-73.9575,40.7703
-73.9575,40.7705
-73.9575,40.7738
-73.9575,40.7745
-73.9575,40.7747
-73.9575,40.7766
-73.9575,40.7768
-73.9575,40.7769
-73.9575,40.7770
-73.9575,40.7794
-73.9575,40.7799
-73.9575,40.7801
-73.9575,40.7803
-73.9575,40.7804
-73.9575,40.7805
-73.9575,40.7807
-73.9575,40.7827
-73.9575,40.7828
-73.9575,40.7829
-73.9575,40.7856
-73.9575,40.8014
-73.9575,40.8015
-73.9575,40.8016
-73.9575,40.8117
-73.9575,40.8149
-73.9576,40.7146
-73.9576,40.7160
-73.9576,40.7178
-73.9576,40.7179
-73.9576,40.7180
-73.9576,40.7182
-73.9576,40.7221
-73.9576,40.7222
-73.9576,40.7293
-73.9576,40.7296
-73.9576,40.7298
-73.9576,40.7301
-73.9576,40.7606
-73.9576,40.7613
-73.9576,40.7617
-73.9576,40.7654
-73.9576,40.7655
-73.9576,40.7656
-73.9576,40.7657
-73.9576,40.7659
-73.9576,40.7685
-73.9576,40.7686
-73.9576,40.7692
-73.9576,40.7698
-73.9576,40.7699
-73.9576,40.7700
-73.9576,40.7701
-73.9576,40.7703
-73.9576,40.7736
-73.9576,40.7739
-73.9576,40.7743
-73.9576,40.7744
-73.9576,40.7746
-73.9576,40.7747
-73.9576,40.7767
-73.9576,40.7768
-73.9576,40.7776
-73.9576,40.7792
-73.9576,40.7793
-73.9576,40.7796
-73.9576,40.7797
-73.9576,40.7820
-73.9576,40.7821
-73.9576,40.7823
-73.9576,40.7826
-73.9576,40.7828
-73.9576,40.7829
-73.9576,40.7854
-73.9576,40.8005
-73.9576,40.8007
-73.9576,40.8014
-73.9576,40.8017
-73.9577,40.7144
-73.9577,40.7145
-73.9577,40.7178
-73.9577,40.7180
-73.9577,40.7220
-73.9577,40.7221
-73.9577,40.7300
-73.9577,40.7612
-73.9577,40.7615
-73.9577,40.7616
-73.9577,40.7652
-73.9577,40.7654
-73.9577,40.7655
-73.9577,40.7685
-73.9577,40.7687
-73.9577,40.7697
-73.9577,40.7698
-73.9577,40.7700
-73.9577,40.7736
-73.9577,40.7737
-73.9577,40.7739
-73.9577,40.7746
-73.9577,40.7765
-73.9577,40.7766
-73.9577,40.7768
-73.9577,40.7785
-73.9577,40.7788
-73.9577,40.7792
-73.9577,40.7795
-73.9577,40.7796
-73.9577,40.7797
-73.9577,40.7802
-73.9577,40.7822
-73.9577,40.7825
-73.9577,40.7853
-73.9577,40.7856
-73.9577,40.8005
-73.9577,40.8013
-73.9577,40.8114
-73.9577,40.8167
-73.9578,40.7085
-73.9578,40.7105
-73.9578,40.7131
-73.9578,40.7143
-73.9578,40.7146
-73.9578,40.7159
-73.9578,40.7177
-73.9578,40.7178
-73.9578,40.7179
-73.9578,40.7218
-73.9578,40.7603
-73.9578,40.7613
-73.9578,40.7614
-73.9578,40.7619
-73.9578,40.7652
-73.9578,40.7653
-73.9578,40.7654
-73.9578,40.7655
-73.9578,40.7656
-73.9578,40.7678
-73.9578,40.7687
-73.9578,40.7688
-73.9578,40.7694
-73.9578,40.7697
-73.9578,40.7698
-73.9578,40.7736
-73.9578,40.7737
-73.9578,40.7738
-73.9578,40.7739
-73.9578,40.7742
-73.9578,40.7745
-73.9578,40.7746
-73.9578,40.7747
-73.9578,40.7763
-73.9578,40.7764
-73.9578,40.7765
-73.9578,40.7793
-73.9578,40.7795
-73.9578,40.7796
-73.9578,40.7821
-73.9578,40.7823
-73.9578,40.7825
-73.9578,40.7829
-73.9578,40.7849
-73.9578,40.7851
-73.9578,40.7853
-73.9578,40.8009
-73.9578,40.8011
-73.9578,40.8012
-73.9578,40.8111
-73.9578,40.8113
-73.9578,40.8114
-73.9578,40.8115
-73.9579,40.6450
-73.9579,40.7146
-73.9579,40.7177
-73.9579,40.7178
-73.9579,40.7180
-73.9579,40.7217
-73.9579,40.7219
-73.9579,40.7220
-73.9579,40.7609
-73.9579,40.7611
-73.9579,40.7615
-73.9579,40.7628
-73.9579,40.7649
-73.9579,40.7650
-73.9579,40.7652
-73.9579,40.7657
-73.9579,40.7660
-73.9579,40.7685
-73.9579,40.7689
-73.9579,40.7694
-73.9579,40.7695
-73.9579,40.7697
-73.9579,40.7731
-73.9579,40.7734
-73.9579,40.7735
-73.9579,40.7736
-73.9579,40.7737
-73.9579,40.7738
-73.9579,40.7739
-73.9579,40.7761
-73.9579,40.7762
-73.9579,40.7763
-73.9579,40.7764
-73.9579,40.7783
-73.9579,40.7785
-73.9579,40.7790
-73.9579,40.7792
-73.9579,40.7793
-73.9579,40.7795
-73.9579,40.7796
-73.9579,40.7821
-73.9579,40.7822
-73.9579,40.7823
-73.9579,40.7849
-73.9579,40.7851
-73.9579,40.7897
-73.9579,40.7898
-73.9579,40.8010
-73.9579,40.8011
-73.9579,40.8112
-73.9579,40.8114
-73.9579,40.8152
-73.9580,40.6448
-73.9580,40.6707
-73.9580,40.6708
-73.9580,40.7104
-73.9580,40.7105
-73.9580,40.7139
-73.9580,40.7140
-73.9580,40.7175
-73.9580,40.7176
-73.9580,40.7178
-73.9580,40.7217
-73.9580,40.7218
-73.9580,40.7219
-73.9580,40.7220
-73.9580,40.7322
-73.9580,40.7607
-73.9580,40.7609
-73.9580,40.7610
-73.9580,40.7611
-73.9580,40.7612
-73.9580,40.7643
-73.9580,40.7645
-73.9580,40.7648
-73.9580,40.7649
-73.9580,40.7650
-73.9580,40.7651
-73.9580,40.7652
-73.9580,40.7654
-73.9580,40.7687
-73.9580,40.7690
-73.9580,40.7691
-73.9580,40.7693
-73.9580,40.7694
-73.9580,40.7712
-73.9580,40.7719
-73.9580,40.7732
-73.9580,40.7733
-73.9580,40.7734
-73.9580,40.7735
-73.9580,40.7736
-73.9580,40.7737
-73.9580,40.7745
-73.9580,40.7747
-73.9580,40.7755
-73.9580,40.7760
-73.9580,40.7762
-73.9580,40.7763
-73.9580,40.7764
-73.9580,40.7789
-73.9580,40.7790
-73.9580,40.7792
-73.9580,40.7793
-73.9580,40.7794
-73.9580,40.7795
-73.9580,40.7806
-73.9580,40.7819
-73.9580,40.7823
-73.9580,40.8009
-73.9580,40.8010
-73.9580,40.8011
-73.9580,40.8035
-73.9581,40.6468
-73.9581,40.6705
-73.9581,40.7104
-73.9581,40.7106
-73.9581,40.7133
-73.9581,40.7136
-73.9581,40.7147
-73.9581,40.7172
-73.9581,40.7175
-73.9581,40.7176
-73.9581,40.7177
-73.9581,40.7216
-73.9581,40.7217
-73.9581,40.7221
-73.9581,40.7604
-73.9581,40.7605
-73.9581,40.7607
-73.9581,40.7609
-73.9581,40.7637
-73.9581,40.7646
-73.9581,40.7648
-73.9581,40.7649
-73.9581,40.7650
-73.9581,40.7652
-73.9581,40.7653
-73.9581,40.7654
-73.9581,40.7684
-73.9581,40.7686
-73.9581,40.7688
-73.9581,40.7690
-73.9581,40.7691
-73.9581,40.7693
-73.9581,40.7694
-73.9581,40.7697
-73.9581,40.7729
-73.9581,40.7730
-73.9581,40.7732
-73.9581,40.7735
-73.9581,40.7743
-73.9581,40.7760
-73.9581,40.7763
-73.9581,40.7785
-73.9581,40.7788
-73.9581,40.7791
-73.9581,40.7792
-73.9581,40.7793
-73.9581,40.7806
-73.9581,40.7808
-73.9581,40.7815
-73.9581,40.7818
-73.9581,40.7822
-73.9581,40.7846
-73.9581,40.7847
-73.9581,40.8003
-73.9581,40.8009
-73.9581,40.8110
-73.9582,40.7135
-73.9582,40.7136
-73.9582,40.7174
-73.9582,40.7175
-73.9582,40.7218
-73.9582,40.7603
-73.9582,40.7604
-73.9582,40.7606
-73.9582,40.7607
-73.9582,40.7640
-73.9582,40.7648
-73.9582,40.7649
-73.9582,40.7655
-73.9582,40.7677
-73.9582,40.7686
-73.9582,40.7687
-73.9582,40.7689
-73.9582,40.7692
-73.9582,40.7694
-73.9582,40.7696
-73.9582,40.7721
-73.9582,40.7729
-73.9582,40.7730
-73.9582,40.7731
-73.9582,40.7736
-73.9582,40.7737
-73.9582,40.7738
-73.9582,40.7747
-73.9582,40.7749
-73.9582,40.7756
-73.9582,40.7758
-73.9582,40.7785
-73.9582,40.7788
-73.9582,40.7790
-73.9582,40.7792
-73.9582,40.7814
-73.9582,40.7815
-73.9582,40.7817
-73.9582,40.7820
-73.9582,40.7821
-73.9582,40.7822
-73.9582,40.7831
-73.9582,40.7832
-73.9582,40.7899
-73.9582,40.8008
-73.9582,40.8011
-73.9582,40.8107
-73.9582,40.8108
-73.9583,40.7086
-73.9583,40.7087
-73.9583,40.7103
-73.9583,40.7134
-73.9583,40.7135
-73.9583,40.7137
-73.9583,40.7147
-73.9583,40.7173
-73.9583,40.7174
-73.9583,40.7218
-73.9583,40.7601
-73.9583,40.7602
-73.9583,40.7603
-73.9583,40.7604
-73.9583,40.7605
-73.9583,40.7608
-73.9583,40.7640
-73.9583,40.7644
-73.9583,40.7646
-73.9583,40.7647
-73.9583,40.7649
-73.9583,40.7663
-73.9583,40.7687
-73.9583,40.7688
-73.9583,40.7692
-73.9583,40.7694
-73.9583,40.7696
-73.9583,40.7706
-73.9583,40.7728
-73.9583,40.7729
-73.9583,40.7730
-73.9583,40.7732
-73.9583,40.7754
-73.9583,40.7756
-73.9583,40.7757
-73.9583,40.7759
-73.9583,40.7788
-73.9583,40.7789
-73.9583,40.7813
-73.9583,40.7814
-73.9583,40.7815
-73.9583,40.7816
-73.9583,40.7831
-73.9583,40.7844
-73.9583,40.8005
-73.9583,40.8008
-73.9583,40.8009
-73.9583,40.8107
-73.9583,40.8151
-73.9584,40.7102
-73.9584,40.7133
-73.9584,40.7134
-73.9584,40.7173
-73.9584,40.7183
-73.9584,40.7596
-73.9584,40.7598
-73.9584,40.7604
-73.9584,40.7642
-73.9584,40.7644
-73.9584,40.7645
-73.9584,40.7648
-73.9584,40.7649
-73.9584,40.7688
-73.9584,40.7689
-73.9584,40.7697
-73.9584,40.7727
-73.9584,40.7728
-73.9584,40.7729
-73.9584,40.7730
-73.9584,40.7731
-73.9584,40.7754
-73.9584,40.7755
-73.9584,40.7781
-73.9584,40.7783
-73.9584,40.7786
-73.9584,40.7789
-73.9584,40.7806
-73.9584,40.7810
-73.9584,40.7812
-73.9584,40.7815
-73.9584,40.7816
-73.9584,40.7840
-73.9584,40.7844
-73.9584,40.8102
-73.9584,40.8103
-73.9584,40.8160
-73.9585,40.7131
-73.9585,40.7132
-73.9585,40.7134
-73.9585,40.7152
-73.9585,40.7172
-73.9585,40.7191
-73.9585,40.7350
-73.9585,40.7603
-73.9585,40.7640
-73.9585,40.7643
-73.9585,40.7644
-73.9585,40.7645
-73.9585,40.7646
-73.9585,40.7647
-73.9585,40.7662
-73.9585,40.7680
-73.9585,40.7685
-73.9585,40.7688
-73.9585,40.7706
-73.9585,40.7725
-73.9585,40.7727
-73.9585,40.7728
-73.9585,40.7730
-73.9585,40.7731
-73.9585,40.7748
-73.9585,40.7754
-73.9585,40.7755
-73.9585,40.7756
-73.9585,40.7779
-73.9585,40.7782
-73.9585,40.7783
-73.9585,40.7786
-73.9585,40.7806
-73.9585,40.7808
-73.9585,40.7813
-73.9585,40.7814
-73.9585,40.7843
-73.9585,40.8099
-73.9585,40.8104
-73.9585,40.8154
-73.9585,40.8157
-73.9585,40.8159
-73.9586,40.7091
-73.9586,40.7128
-73.9586,40.7129
-73.9586,40.7130
-73.9586,40.7131
-73.9586,40.7148
-73.9586,40.7170
-73.9586,40.7171
-73.9586,40.7175
-73.9586,40.7189
-73.9586,40.7436
-73.9586,40.7600
-73.9586,40.7631
-73.9586,40.7638
-73.9586,40.7639
-73.9586,40.7641
-73.9586,40.7642
-73.9586,40.7643
-73.9586,40.7644
-73.9586,40.7647
-73.9586,40.7666
-73.9586,40.7681
-73.9586,40.7685
-73.9586,40.7687
-73.9586,40.7689
-73.9586,40.7690
-73.9586,40.7696
-73.9586,40.7707
-73.9586,40.7723
-73.9586,40.7724
-73.9586,40.7725
-73.9586,40.7726
-73.9586,40.7731
-73.9586,40.7749
-73.9586,40.7752
-73.9586,40.7754
-73.9586,40.7756
-73.9586,40.7775
-73.9586,40.7780
-73.9586,40.7781
-73.9586,40.7783
-73.9586,40.7785
-73.9586,40.7808
-73.9586,40.7811
-73.9586,40.7812
-73.9586,40.7813
-73.9586,40.7840
-73.9586,40.8000
-73.9586,40.8006
-73.9586,40.8007
-73.9586,40.8150
-73.9586,40.8151
-73.9586,40.8154
-73.9586,40.8156
-73.9587,40.6507
-73.9587,40.7127
-73.9587,40.7128
-73.9587,40.7129
-73.9587,40.7149
-73.9587,40.7150
-73.9587,40.7169
-73.9587,40.7170
-73.9587,40.7597
-73.9587,40.7600
-73.9587,40.7601
-73.9587,40.7605
-73.9587,40.7607
-73.9587,40.7639
-73.9587,40.7640
-73.9587,40.7642
-73.9587,40.7647
-73.9587,40.7683
-73.9587,40.7688
-73.9587,40.7693
-73.9587,40.7698
-73.9587,40.7721
-73.9587,40.7722
-73.9587,40.7723
-73.9587,40.7724
-73.9587,40.7726
-73.9587,40.7732
-73.9587,40.7741
-73.9587,40.7748
-73.9587,40.7749
-73.9587,40.7750
-73.9587,40.7752
-73.9587,40.7753
-73.9587,40.7755
-73.9587,40.7779
-73.9587,40.7781
-73.9587,40.7782
-73.9587,40.7783
-73.9587,40.7802
-73.9587,40.7807
-73.9587,40.7808
-73.9587,40.7809
-73.9587,40.7810
-73.9587,40.7811
-73.9587,40.7812
-73.9587,40.7815
-73.9587,40.7836
-73.9587,40.7839
-73.9587,40.7840
-73.9587,40.7999
-73.9587,40.8008
-73.9587,40.8092
-73.9587,40.8099
-73.9587,40.8152
-73.9587,40.8153
-73.9587,40.8157
-73.9587,40.8158
-73.9587,40.8160
-73.9587,40.8199
-73.9588,40.6441
-73.9588,40.7097
-73.9588,40.7126
-73.9588,40.7128
-73.9588,40.7148
-73.9588,40.7231
-73.9588,40.7602
-73.9588,40.7607
-73.9588,40.7615
-73.9588,40.7636
-73.9588,40.7637
-73.9588,40.7638
-73.9588,40.7639
-73.9588,40.7640
-73.9588,40.7641
-73.9588,40.7648
-73.9588,40.7673
-73.9588,40.7682
-73.9588,40.7683
-73.9588,40.7684
-73.9588,40.7686
-73.9588,40.7687
-73.9588,40.7690
-73.9588,40.7698
-73.9588,40.7718
-73.9588,40.7721
-73.9588,40.7723
-73.9588,40.7724
-73.9588,40.7727
-73.9588,40.7746
-73.9588,40.7751
-73.9588,40.7752
-73.9588,40.7753
-73.9588,40.7774
-73.9588,40.7775
-73.9588,40.7777
-73.9588,40.7782
-73.9588,40.7806
-73.9588,40.7811
-73.9588,40.7834
-73.9588,40.7835
-73.9588,40.7839
-73.9588,40.7846
-73.9588,40.7998
-73.9588,40.7999
-73.9588,40.8000
-73.9588,40.8100
-73.9588,40.8101
-73.9589,40.7094
-73.9589,40.7103
-73.9589,40.7122
-73.9589,40.7124
-73.9589,40.7135
-73.9589,40.7168
-73.9589,40.7177
-73.9589,40.7637
-73.9589,40.7638
-73.9589,40.7639
-73.9589,40.7640
-73.9589,40.7641
-73.9589,40.7642
-73.9589,40.7644
-73.9589,40.7675
-73.9589,40.7678
-73.9589,40.7680
-73.9589,40.7681
-73.9589,40.7682
-73.9589,40.7683
-73.9589,40.7691
-73.9589,40.7717
-73.9589,40.7721
-73.9589,40.7722
-73.9589,40.7726
-73.9589,40.7748
-73.9589,40.7749
-73.9589,40.7750
-73.9589,40.7753
-73.9589,40.7765
-73.9589,40.7775
-73.9589,40.7777
-73.9589,40.7778
-73.9589,40.7782
-73.9589,40.7791
-73.9589,40.7801
-73.9589,40.7807
-73.9589,40.7809
-73.9589,40.7810
-73.9589,40.7811
-73.9589,40.7831
-73.9589,40.7835
-73.9589,40.7836
-73.9589,40.7997
-73.9589,40.8096
-73.9589,40.8099
-73.9589,40.8148
-73.9589,40.8151
-73.9589,40.8152
-73.9589,40.8154
-73.9589,40.8155
-73.9590,40.7088
-73.9590,40.7122
-73.9590,40.7167
-73.9590,40.7186
-73.9590,40.7597
-73.9590,40.7616
-73.9590,40.7623
-73.9590,40.7634
-73.9590,40.7635
-73.9590,40.7637
-73.9590,40.7638
-73.9590,40.7639
-73.9590,40.7677
-73.9590,40.7679
-73.9590,40.7680
-73.9590,40.7682
-73.9590,40.7683
-73.9590,40.7687
-73.9590,40.7714
-73.9590,40.7716
-73.9590,40.7720
-73.9590,40.7721
-73.9590,40.7741
-73.9590,40.7745
-73.9590,40.7746
-73.9590,40.7748
-73.9590,40.7751
-73.9590,40.7774
-73.9590,40.7776
-73.9590,40.7777
-73.9590,40.7779
-73.9590,40.7804
-73.9590,40.7806
-73.9590,40.7807
-73.9590,40.7808
-73.9590,40.7809
-73.9590,40.7810
-73.9590,40.7812
-73.9590,40.7832
-73.9590,40.7835
-73.9590,40.7836
-73.9590,40.8094
-73.9590,40.8095
-73.9590,40.8147
-73.9590,40.8150
-73.9590,40.8151
-73.9590,40.8163
-73.9590,40.8164
-73.9591,40.6875
-73.9591,40.7088
-73.9591,40.7089
-73.9591,40.7104
-73.9591,40.7121
-73.9591,40.7150
-73.9591,40.7167
-73.9591,40.7186
-73.9591,40.7625
-73.9591,40.7632
-73.9591,40.7633
-73.9591,40.7635
-73.9591,40.7636
-73.9591,40.7638
-73.9591,40.7639
-73.9591,40.7677
-73.9591,40.7680
-73.9591,40.7681
-73.9591,40.7689
-73.9591,40.7715
-73.9591,40.7716
-73.9591,40.7717
-73.9591,40.7718
-73.9591,40.7719
-73.9591,40.7721
-73.9591,40.7735
-73.9591,40.7746
-73.9591,40.7747
-73.9591,40.7748
-73.9591,40.7749
-73.9591,40.7750
-73.9591,40.7751
-73.9591,40.7773
-73.9591,40.7775
-73.9591,40.7776
-73.9591,40.7777
-73.9591,40.7806
-73.9591,40.7807
-73.9591,40.7808
-73.9591,40.7810
-73.9591,40.7833
-73.9591,40.7834
-73.9591,40.8093
-73.9591,40.8094
-73.9591,40.8095
-73.9591,40.8148
-73.9591,40.8149
-73.9591,40.8166
-73.9592,40.7089
-73.9592,40.7120
-73.9592,40.7145
-73.9592,40.7164
-73.9592,40.7166
-73.9592,40.7178
-73.9592,40.7225
-73.9592,40.7631
-73.9592,40.7633
-73.9592,40.7634
-73.9592,40.7635
-73.9592,40.7636
-73.9592,40.7641
-73.9592,40.7659
-73.9592,40.7675
-73.9592,40.7676
-73.9592,40.7678
-73.9592,40.7714
-73.9592,40.7715
-73.9592,40.7716
-73.9592,40.7717
-73.9592,40.7718
-73.9592,40.7719
-73.9592,40.7725
-73.9592,40.7736
-73.9592,40.7743
-73.9592,40.7745
-73.9592,40.7746
-73.9592,40.7748
-73.9592,40.7752
-73.9592,40.7770
-73.9592,40.7773
-73.9592,40.7774
-73.9592,40.7775
-73.9592,40.7776
-73.9592,40.7777
-73.9592,40.7802
-73.9592,40.7803
-73.9592,40.7804
-73.9592,40.7809
-73.9592,40.7811
-73.9592,40.7812
-73.9592,40.7831
-73.9592,40.7832
-73.9592,40.7833
-73.9592,40.7834
-73.9592,40.8095
-73.9592,40.8146
-73.9592,40.8147
-73.9593,40.7090
-73.9593,40.7206
-73.9593,40.7592
-73.9593,40.7627
-73.9593,40.7632
-73.9593,40.7633
-73.9593,40.7634
-73.9593,40.7635
-73.9593,40.7651
-73.9593,40.7666
-73.9593,40.7679
-73.9593,40.7684
-73.9593,40.7715
-73.9593,40.7716
-73.9593,40.7717
-73.9593,40.7718
-73.9593,40.7734
-73.9593,40.7742
-73.9593,40.7744
-73.9593,40.7746
-73.9593,40.7751
-73.9593,40.7768
-73.9593,40.7769
-73.9593,40.7770
-73.9593,40.7774
-73.9593,40.7777
-73.9593,40.7778
-73.9593,40.7794
-73.9593,40.7799
-73.9593,40.7800
-73.9593,40.7801
-73.9593,40.7802
-73.9593,40.7803
-73.9593,40.7804
-73.9593,40.7811
-73.9593,40.7812
-73.9593,40.7813
-73.9593,40.7819
-73.9593,40.7827
-73.9593,40.7831
-73.9593,40.7832
-73.9593,40.7992
-73.9593,40.7993
-73.9593,40.8089
-73.9593,40.8144
-73.9593,40.8146
-73.9593,40.8154
-73.9594,40.7114
-73.9594,40.7117
-73.9594,40.7162
-73.9594,40.7207
-73.9594,40.7588
-73.9594,40.7604
-73.9594,40.7618
-73.9594,40.7630
-73.9594,40.7631
-73.9594,40.7632
-73.9594,40.7633
-73.9594,40.7634
-73.9594,40.7635
-73.9594,40.7672
-73.9594,40.7674
-73.9594,40.7675
-73.9594,40.7676
-73.9594,40.7677
-73.9594,40.7712
-73.9594,40.7713
-73.9594,40.7714
