Longitude,Latitude
-73.9825,40.7452
-73.9825,40.7454
-73.9825,40.7457
-73.9825,40.7458
-73.9825,40.7459
-73.9825,40.7475
-73.9825,40.7480
-73.9825,40.7484
-73.9825,40.7486
-73.9825,40.7496
-73.9825,40.7504
-73.9825,40.7508
-73.9825,40.7509
-73.9825,40.7510
-73.9825,40.7516
-73.9825,40.7518
-73.9825,40.7524
-73.9825,40.7527
-73.9825,40.7542
-73.9825,40.7543
-73.9825,40.7548
-73.9825,40.7550
-73.9825,40.7552
-73.9825,40.7556
-73.9825,40.7557
-73.9825,40.7560
-73.9825,40.7563
-73.9825,40.7565
-73.9825,40.7566
-73.9825,40.7569
-73.9825,40.7570
-73.9825,40.7574
-73.9825,40.7579
-73.9825,40.7587
-73.9825,40.7593
-73.9825,40.7596
-73.9825,40.7599
-73.9825,40.7605
-73.9825,40.7609
-73.9825,40.7613
-73.9825,40.7615
-73.9825,40.7620
-73.9825,40.7621
-73.9825,40.7623
-73.9825,40.7625
-73.9825,40.7627
-73.9825,40.7629
-73.9825,40.7634
-73.9825,40.7641
-73.9825,40.7642
-73.9825,40.7646
-73.9825,40.7649
-73.9825,40.7650
-73.9825,40.7657
-73.9825,40.7658
-73.9825,40.7666
-73.9825,40.7667
-73.9825,40.7668
-73.9825,40.7671
-73.9825,40.7672
-73.9825,40.7681
-73.9825,40.7682
-73.9825,40.7683
-73.9825,40.7691
-73.9825,40.7692
-73.9825,40.7693
-73.9825,40.7700
-73.9825,40.7704
-73.9825,40.7705
-73.9825,40.7707
-73.9825,40.7708
-73.9825,40.7710
-73.9825,40.7713
-73.9825,40.7714
-73.9825,40.7715
-73.9825,40.7716
-73.9825,40.7717
-73.9825,40.7723
-73.9825,40.7724
-73.9825,40.7725
-73.9825,40.7726
-73.9825,40.7732
-73.9825,40.7735
-73.9825,40.7736
-73.9825,40.7737
-73.9825,40.7741
-73.9825,40.7744
-73.9825,40.7745
-73.9825,40.7747
-73.9825,40.7748
-73.9825,40.7749
-73.9825,40.7750
-73.9825,40.7754
-73.9825,40.7758
-73.9825,40.7763
-73.9825,40.7770
-73.9825,40.7771
-73.9825,40.7772
-73.9825,40.7774
-73.9825,40.7775
-73.9825,40.7776
-73.9825,40.7777
-73.9825,40.7789
-73.9825,40.7799
-73.9825,40.7816
-73.9825,40.7823
-73.9825,40.7825
-73.9825,40.7827
-73.9825,40.7832
-73.9825,40.7850
-73.9826,40.6407
-73.9826,40.6736
-73.9826,40.6737
-73.9826,40.7213
-73.9826,40.7232
-73.9826,40.7233
-73.9826,40.7274
-73.9826,40.7275
-73.9826,40.7279
-73.9826,40.7280
-73.9826,40.7308
-73.9826,40.7313
-73.9826,40.7314
-73.9826,40.7346
-73.9826,40.7355
-73.9826,40.7356
-73.9826,40.7357
-73.9826,40.7365
-73.9826,40.7377
-73.9826,40.7393
-73.9826,40.7394
-73.9826,40.7395
-73.9826,40.7396
-73.9826,40.7397
-73.9826,40.7398
-73.9826,40.7399
-73.9826,40.7408
-73.9826,40.7410
-73.9826,40.7412
-73.9826,40.7425
-73.9826,40.7426
-73.9826,40.7438
-73.9826,40.7451
-73.9826,40.7452
-73.9826,40.7453
-73.9826,40.7454
-73.9826,40.7456
-73.9826,40.7457
-73.9826,40.7459
-73.9826,40.7475
-73.9826,40.7477
-73.9826,40.7480
-73.9826,40.7484
-73.9826,40.7489
-73.9826,40.7496
-73.9826,40.7508
-73.9826,40.7512
-73.9826,40.7513
-73.9826,40.7520
-73.9826,40.7541
-73.9826,40.7542
-73.9826,40.7543
-73.9826,40.7544
-73.9826,40.7545
-73.9826,40.7549
-73.9826,40.7555
-73.9826,40.7557
-73.9826,40.7558
-73.9826,40.7560
-73.9826,40.7563
-73.9826,40.7564
-73.9826,40.7565
-73.9826,40.7569
-73.9826,40.7571
-73.9826,40.7572
-73.9826,40.7574
-73.9826,40.7577
-73.9826,40.7580
-73.9826,40.7582
-73.9826,40.7586
-73.9826,40.7587
-73.9826,40.7599
-73.9826,40.7607
-73.9826,40.7608
-73.9826,40.7609
-73.9826,40.7610
-73.9826,40.7616
-73.9826,40.7617
-73.9826,40.7619
-73.9826,40.7620
-73.9826,40.7623
-73.9826,40.7624
-73.9826,40.7625
-73.9826,40.7627
-73.9826,40.7628
-73.9826,40.7634
-73.9826,40.7640
-73.9826,40.7641
-73.9826,40.7643
-73.9826,40.7645
-73.9826,40.7647
-73.9826,40.7652
-73.9826,40.7656
-73.9826,40.7657
-73.9826,40.7665
-73.9826,40.7666
-73.9826,40.7668
-73.9826,40.7670
-73.9826,40.7674
-73.9826,40.7677
-73.9826,40.7692
-73.9826,40.7693
-73.9826,40.7696
-73.9826,40.7697
-73.9826,40.7705
-73.9826,40.7709
-73.9826,40.7712
-73.9826,40.7714
-73.9826,40.7715
-73.9826,40.7716
-73.9826,40.7717
-73.9826,40.7721
-73.9826,40.7724
-73.9826,40.7725
-73.9826,40.7732
-73.9826,40.7733
-73.9826,40.7734
-73.9826,40.7739
-73.9826,40.7747
-73.9826,40.7767
-73.9826,40.7771
-73.9826,40.7772
-73.9826,40.7773
-73.9826,40.7775
-73.9826,40.7781
-73.9826,40.7782
-73.9826,40.7791
-73.9826,40.7799
-73.9826,40.7820
-73.9826,40.7822
-73.9826,40.7825
-73.9826,40.7826
-73.9827,40.6453
-73.9827,40.6656
-73.9827,40.6734
-73.9827,40.6773
-73.9827,40.6869
-73.9827,40.6924
-73.9827,40.6935
-73.9827,40.6961
-73.9827,40.7148
-73.9827,40.7162
-73.9827,40.7178
-73.9827,40.7197
-73.9827,40.7199
-73.9827,40.7229
-73.9827,40.7230
-73.9827,40.7231
-73.9827,40.7233
-73.9827,40.7234
-73.9827,40.7241
-73.9827,40.7242
-73.9827,40.7270
-73.9827,40.7280
-73.9827,40.7311
-73.9827,40.7312
-73.9827,40.7314
-73.9827,40.7315
-73.9827,40.7352
-73.9827,40.7353
-73.9827,40.7354
-73.9827,40.7357
-73.9827,40.7378
-73.9827,40.7387
-73.9827,40.7392
-73.9827,40.7393
-73.9827,40.7394
-73.9827,40.7397
-73.9827,40.7411
-73.9827,40.7420
-73.9827,40.7421
-73.9827,40.7422
-73.9827,40.7423
-73.9827,40.7424
-73.9827,40.7426
-73.9827,40.7429
-73.9827,40.7430
-73.9827,40.7436
-73.9827,40.7443
-73.9827,40.7449
-73.9827,40.7450
-73.9827,40.7451
-73.9827,40.7452
-73.9827,40.7482
-73.9827,40.7493
-73.9827,40.7496
-73.9827,40.7497
-73.9827,40.7504
-73.9827,40.7508
-73.9827,40.7509
-73.9827,40.7510
-73.9827,40.7512
-73.9827,40.7538
-73.9827,40.7552
-73.9827,40.7554
-73.9827,40.7558
-73.9827,40.7559
-73.9827,40.7560
-73.9827,40.7561
-73.9827,40.7562
-73.9827,40.7564
-73.9827,40.7567
-73.9827,40.7568
-73.9827,40.7569
-73.9827,40.7570
-73.9827,40.7571
-73.9827,40.7577
-73.9827,40.7578
-73.9827,40.7579
-73.9827,40.7591
-73.9827,40.7599
-73.9827,40.7601
-73.9827,40.7602
-73.9827,40.7605
-73.9827,40.7608
-73.9827,40.7614
-73.9827,40.7615
-73.9827,40.7616
-73.9827,40.7618
-73.9827,40.7619
-73.9827,40.7620
-73.9827,40.7621
-73.9827,40.7624
-73.9827,40.7625
-73.9827,40.7628
-73.9827,40.7629
-73.9827,40.7631
-73.9827,40.7633
-73.9827,40.7634
-73.9827,40.7635
-73.9827,40.7637
-73.9827,40.7641
-73.9827,40.7643
-73.9827,40.7645
-73.9827,40.7650
-73.9827,40.7655
-73.9827,40.7667
-73.9827,40.7668
-73.9827,40.7669
-73.9827,40.7670
-73.9827,40.7671
-73.9827,40.7672
-73.9827,40.7674
-73.9827,40.7675
-73.9827,40.7677
-73.9827,40.7690
-73.9827,40.7692
-73.9827,40.7706
-73.9827,40.7714
-73.9827,40.7715
-73.9827,40.7716
-73.9827,40.7717
-73.9827,40.7721
-73.9827,40.7722
-73.9827,40.7724
-73.9827,40.7733
-73.9827,40.7742
-73.9827,40.7746
-73.9827,40.7750
-73.9827,40.7772
-73.9827,40.7792
-73.9827,40.7804
-73.9828,40.6595
-73.9828,40.6751
-73.9828,40.6857
-73.9828,40.7021
-73.9828,40.7147
-73.9828,40.7179
-73.9828,40.7181
-73.9828,40.7195
-73.9828,40.7204
-73.9828,40.7228
-73.9828,40.7229
-73.9828,40.7230
-73.9828,40.7234
-73.9828,40.7241
-73.9828,40.7242
-73.9828,40.7272
-73.9828,40.7297
-73.9828,40.7309
-73.9828,40.7310
-73.9828,40.7314
-73.9828,40.7315
-73.9828,40.7316
-73.9828,40.7332
-73.9828,40.7338
-73.9828,40.7353
-73.9828,40.7355
-73.9828,40.7356
-73.9828,40.7369
-73.9828,40.7379
-73.9828,40.7387
-73.9828,40.7388
-73.9828,40.7393
-73.9828,40.7394
-73.9828,40.7395
-73.9828,40.7396
-73.9828,40.7398
-73.9828,40.7420
-73.9828,40.7422
-73.9828,40.7423
-73.9828,40.7428
-73.9828,40.7429
-73.9828,40.7451
-73.9828,40.7452
-73.9828,40.7463
-73.9828,40.7486
-73.9828,40.7494
-73.9828,40.7499
-73.9828,40.7501
-73.9828,40.7503
-73.9828,40.7505
-73.9828,40.7506
-73.9828,40.7507
-73.9828,40.7510
-73.9828,40.7513
-73.9828,40.7515
-73.9828,40.7519
-73.9828,40.7524
-73.9828,40.7543
-73.9828,40.7549
-73.9828,40.7553
-73.9828,40.7555
-73.9828,40.7556
-73.9828,40.7558
-73.9828,40.7562
-73.9828,40.7563
-73.9828,40.7564
-73.9828,40.7565
-73.9828,40.7569
-73.9828,40.7577
-73.9828,40.7585
-73.9828,40.7593
-73.9828,40.7596
-73.9828,40.7598
-73.9828,40.7600
-73.9828,40.7601
-73.9828,40.7606
-73.9828,40.7609
-73.9828,40.7610
-73.9828,40.7611
-73.9828,40.7614
-73.9828,40.7616
-73.9828,40.7621
-73.9828,40.7631
-73.9828,40.7635
-73.9828,40.7636
-73.9828,40.7638
-73.9828,40.7639
-73.9828,40.7649
-73.9828,40.7650
-73.9828,40.7653
-73.9828,40.7658
-73.9828,40.7662
-73.9828,40.7663
-73.9828,40.7668
-73.9828,40.7669
-73.9828,40.7671
-73.9828,40.7676
-73.9828,40.7678
-73.9828,40.7685
-73.9828,40.7687
-73.9828,40.7691
-73.9828,40.7692
-73.9828,40.7706
-73.9828,40.7714
-73.9828,40.7718
-73.9828,40.7720
-73.9828,40.7721
-73.9828,40.7723
-73.9828,40.7745
-73.9828,40.7769
-73.9828,40.7770
-73.9828,40.7772
-73.9828,40.7773
-73.9828,40.7777
-73.9828,40.7790
-73.9828,40.7798
-73.9828,40.7800
-73.9828,40.7821
-73.9828,40.7822
-73.9829,40.6653
-73.9829,40.6821
-73.9829,40.6861
-73.9829,40.6934
-73.9829,40.6937
-73.9829,40.6961
-73.9829,40.7149
-73.9829,40.7157
-73.9829,40.7175
-73.9829,40.7228
-73.9829,40.7229
-73.9829,40.7230
-73.9829,40.7250
-73.9829,40.7281
-73.9829,40.7282
-73.9829,40.7308
-73.9829,40.7310
-73.9829,40.7312
-73.9829,40.7314
-73.9829,40.7316
-73.9829,40.7324
-73.9829,40.7350
-73.9829,40.7351
-73.9829,40.7352
-73.9829,40.7379
-73.9829,40.7388
-73.9829,40.7390
-73.9829,40.7392
-73.9829,40.7396
-73.9829,40.7411
-73.9829,40.7415
-73.9829,40.7420
-73.9829,40.7421
-73.9829,40.7422
-73.9829,40.7429
-73.9829,40.7431
-73.9829,40.7436
-73.9829,40.7445
-73.9829,40.7447
-73.9829,40.7449
-73.9829,40.7450
-73.9829,40.7451
-73.9829,40.7458
-73.9829,40.7471
-73.9829,40.7484
-73.9829,40.7503
-73.9829,40.7508
-73.9829,40.7509
-73.9829,40.7510
-73.9829,40.7511
-73.9829,40.7512
-73.9829,40.7515
-73.9829,40.7538
-73.9829,40.7541
-73.9829,40.7542
-73.9829,40.7543
-73.9829,40.7544
-73.9829,40.7551
-73.9829,40.7553
-73.9829,40.7555
-73.9829,40.7558
-73.9829,40.7560
-73.9829,40.7561
-73.9829,40.7562
-73.9829,40.7563
-73.9829,40.7565
-73.9829,40.7567
-73.9829,40.7568
-73.9829,40.7569
-73.9829,40.7570
-73.9829,40.7571
-73.9829,40.7584
-73.9829,40.7589
-73.9829,40.7594
-73.9829,40.7598
-73.9829,40.7601
-73.9829,40.7602
-73.9829,40.7605
-73.9829,40.7611
-73.9829,40.7615
-73.9829,40.7616
-73.9829,40.7618
-73.9829,40.7620
-73.9829,40.7622
-73.9829,40.7625
-73.9829,40.7631
-73.9829,40.7632
-73.9829,40.7633
-73.9829,40.7635
-73.9829,40.7638
-73.9829,40.7642
-73.9829,40.7643
-73.9829,40.7644
-73.9829,40.7645
-73.9829,40.7650
-73.9829,40.7653
-73.9829,40.7654
-73.9829,40.7655
-73.9829,40.7659
-73.9829,40.7663
-73.9829,40.7665
-73.9829,40.7667
-73.9829,40.7671
-73.9829,40.7672
-73.9829,40.7692
-73.9829,40.7709
-73.9829,40.7712
-73.9829,40.7714
-73.9829,40.7716
-73.9829,40.7717
-73.9829,40.7719
-73.9829,40.7720
-73.9829,40.7732
-73.9829,40.7733
-73.9829,40.7734
-73.9829,40.7741
-73.9829,40.7750
-73.9829,40.7751
-73.9829,40.7752
-73.9829,40.7759
-73.9829,40.7765
-73.9829,40.7766
-73.9829,40.7767
-73.9829,40.7768
-73.9829,40.7773
-73.9829,40.7783
-73.9829,40.7807
-73.9829,40.7816
-73.9829,40.7819
-73.9829,40.7823
-73.9830,40.6650
-73.9830,40.6757
-73.9830,40.6775
-73.9830,40.6776
-73.9830,40.6936
-73.9830,40.6962
-73.9830,40.7225
-73.9830,40.7226
-73.9830,40.7227
-73.9830,40.7235
-73.9830,40.7236
-73.9830,40.7243
-73.9830,40.7251
-73.9830,40.7267
-73.9830,40.7270
-73.9830,40.7272
-73.9830,40.7281
-73.9830,40.7282
-73.9830,40.7290
-73.9830,40.7305
-73.9830,40.7308
-73.9830,40.7314
-73.9830,40.7316
-73.9830,40.7349
-73.9830,40.7350
-73.9830,40.7352
-73.9830,40.7378
-73.9830,40.7379
-73.9830,40.7380
-73.9830,40.7387
-73.9830,40.7388
-73.9830,40.7389
-73.9830,40.7390
-73.9830,40.7391
-73.9830,40.7392
-73.9830,40.7395
-73.9830,40.7396
-73.9830,40.7418
-73.9830,40.7419
-73.9830,40.7420
-73.9830,40.7421
-73.9830,40.7422
-73.9830,40.7437
-73.9830,40.7446
-73.9830,40.7447
-73.9830,40.7450
-73.9830,40.7451
-73.9830,40.7453
-73.9830,40.7472
-73.9830,40.7487
-73.9830,40.7492
-73.9830,40.7501
-73.9830,40.7502
-73.9830,40.7503
-73.9830,40.7505
-73.9830,40.7506
-73.9830,40.7507
-73.9830,40.7509
-73.9830,40.7513
-73.9830,40.7517
-73.9830,40.7525
-73.9830,40.7543
-73.9830,40.7550
-73.9830,40.7551
-73.9830,40.7555
-73.9830,40.7556
-73.9830,40.7558
-73.9830,40.7562
-73.9830,40.7563
-73.9830,40.7565
-73.9830,40.7568
-73.9830,40.7570
-73.9830,40.7572
-73.9830,40.7573
-73.9830,40.7582
-73.9830,40.7590
-73.9830,40.7595
-73.9830,40.7601
-73.9830,40.7602
-73.9830,40.7604
-73.9830,40.7607
-73.9830,40.7609
-73.9830,40.7613
-73.9830,40.7617
-73.9830,40.7618
-73.9830,40.7619
-73.9830,40.7626
-73.9830,40.7628
-73.9830,40.7630
-73.9830,40.7632
-73.9830,40.7634
-73.9830,40.7635
-73.9830,40.7636
-73.9830,40.7639
-73.9830,40.7643
-73.9830,40.7650
-73.9830,40.7662
-73.9830,40.7664
-73.9830,40.7665
-73.9830,40.7666
-73.9830,40.7668
-73.9830,40.7669
-73.9830,40.7670
-73.9830,40.7681
-73.9830,40.7693
-73.9830,40.7705
-73.9830,40.7708
-73.9830,40.7709
-73.9830,40.7714
-73.9830,40.7716
-73.9830,40.7717
-73.9830,40.7734
-73.9830,40.7742
-73.9830,40.7744
-73.9830,40.7750
-73.9830,40.7753
-73.9830,40.7755
-73.9830,40.7768
-73.9830,40.7770
-73.9830,40.7817
-73.9830,40.7819
-73.9830,40.7820
-73.9830,40.7841
-73.9830,40.7847
-73.9830,40.7850
-73.9831,40.6194
-73.9831,40.6609
-73.9831,40.6776
-73.9831,40.6791
-73.9831,40.6856
-73.9831,40.6967
-73.9831,40.7149
-73.9831,40.7191
-73.9831,40.7224
-73.9831,40.7225
-73.9831,40.7234
-73.9831,40.7235
-73.9831,40.7236
-73.9831,40.7237
-73.9831,40.7267
-73.9831,40.7305
-73.9831,40.7324
-73.9831,40.7347
-73.9831,40.7348
-73.9831,40.7349
-73.9831,40.7356
-73.9831,40.7357
-73.9831,40.7387
-73.9831,40.7388
-73.9831,40.7390
-73.9831,40.7412
-73.9831,40.7413
-73.9831,40.7416
-73.9831,40.7417
-73.9831,40.7418
-73.9831,40.7419
-73.9831,40.7422
-73.9831,40.7424
-73.9831,40.7442
-73.9831,40.7446
-73.9831,40.7447
-73.9831,40.7448
-73.9831,40.7450
-73.9831,40.7455
-73.9831,40.7460
-73.9831,40.7461
-73.9831,40.7489
-73.9831,40.7493
-73.9831,40.7500
-73.9831,40.7502
-73.9831,40.7503
-73.9831,40.7504
-73.9831,40.7505
-73.9831,40.7506
-73.9831,40.7513
-73.9831,40.7528
-73.9831,40.7538
-73.9831,40.7543
-73.9831,40.7549
-73.9831,40.7553
-73.9831,40.7555
-73.9831,40.7560
-73.9831,40.7562
-73.9831,40.7563
-73.9831,40.7564
-73.9831,40.7566
-73.9831,40.7567
-73.9831,40.7569
-73.9831,40.7572
-73.9831,40.7575
-73.9831,40.7577
-73.9831,40.7586
-73.9831,40.7587
-73.9831,40.7588
-73.9831,40.7593
-73.9831,40.7603
-73.9831,40.7606
-73.9831,40.7608
-73.9831,40.7610
-73.9831,40.7611
-73.9831,40.7614
-73.9831,40.7615
-73.9831,40.7616
-73.9831,40.7619
-73.9831,40.7620
-73.9831,40.7622
-73.9831,40.7627
-73.9831,40.7628
-73.9831,40.7632
-73.9831,40.7644
-73.9831,40.7648
-73.9831,40.7649
-73.9831,40.7657
-73.9831,40.7659
-73.9831,40.7665
-73.9831,40.7667
-73.9831,40.7669
-73.9831,40.7671
-73.9831,40.7677
-73.9831,40.7679
-73.9831,40.7680
-73.9831,40.7693
-73.9831,40.7716
-73.9831,40.7717
-73.9831,40.7718
-73.9831,40.7733
-73.9831,40.7734
-73.9831,40.7741
-73.9831,40.7742
-73.9831,40.7743
-73.9831,40.7751
-73.9831,40.7757
-73.9831,40.7760
-73.9831,40.7766
-73.9831,40.7768
-73.9831,40.7775
-73.9831,40.7784
-73.9831,40.7794
-73.9831,40.7800
-73.9831,40.7809
-73.9831,40.7816
-73.9831,40.7819
-73.9831,40.7821
-73.9831,40.7835
-73.9831,40.7843
-73.9831,40.7848
-73.9831,40.7850
-73.9831,40.7852
-73.9832,40.6759
-73.9832,40.6774
-73.9832,40.6930
-73.9832,40.6936
-73.9832,40.6950
-73.9832,40.6965
-73.9832,40.6966
-73.9832,40.6968
-73.9832,40.7149
-73.9832,40.7190
-73.9832,40.7199
-73.9832,40.7212
-73.9832,40.7213
-73.9832,40.7224
-73.9832,40.7235
-73.9832,40.7236
-73.9832,40.7264
-73.9832,40.7265
-73.9832,40.7266
-73.9832,40.7268
-73.9832,40.7275
-73.9832,40.7281
-73.9832,40.7282
-73.9832,40.7304
-73.9832,40.7305
-73.9832,40.7315
-73.9832,40.7316
-73.9832,40.7317
-73.9832,40.7346
-73.9832,40.7347
-73.9832,40.7348
-73.9832,40.7349
-73.9832,40.7351
-73.9832,40.7357
-73.9832,40.7371
-73.9832,40.7379
-73.9832,40.7387
-73.9832,40.7388
-73.9832,40.7390
-73.9832,40.7417
-73.9832,40.7422
-73.9832,40.7432
-73.9832,40.7437
-73.9832,40.7439
-73.9832,40.7440
-73.9832,40.7443
-73.9832,40.7444
-73.9832,40.7445
-73.9832,40.7446
-73.9832,40.7447
-73.9832,40.7455
-73.9832,40.7461
-73.9832,40.7468
-73.9832,40.7472
-73.9832,40.7473
-73.9832,40.7479
-73.9832,40.7484
-73.9832,40.7490
-73.9832,40.7501
-73.9832,40.7504
-73.9832,40.7520
-73.9832,40.7526
-73.9832,40.7527
-73.9832,40.7530
-73.9832,40.7538
-73.9832,40.7541
-73.9832,40.7543
-73.9832,40.7552
-73.9832,40.7553
-73.9832,40.7558
-73.9832,40.7559
-73.9832,40.7561
-73.9832,40.7562
-73.9832,40.7563
-73.9832,40.7564
-73.9832,40.7565
-73.9832,40.7566
-73.9832,40.7569
-73.9832,40.7572
-73.9832,40.7573
-73.9832,40.7583
-73.9832,40.7588
-73.9832,40.7589
-73.9832,40.7594
-73.9832,40.7595
-73.9832,40.7600
-73.9832,40.7601
-73.9832,40.7604
-73.9832,40.7605
-73.9832,40.7606
-73.9832,40.7607
-73.9832,40.7612
-73.9832,40.7614
-73.9832,40.7616
-73.9832,40.7617
-73.9832,40.7622
-73.9832,40.7626
-73.9832,40.7629
-73.9832,40.7630
-73.9832,40.7634
-73.9832,40.7636
-73.9832,40.7638
-73.9832,40.7639
-73.9832,40.7650
-73.9832,40.7658
-73.9832,40.7660
-73.9832,40.7663
-73.9832,40.7664
-73.9832,40.7665
-73.9832,40.7702
-73.9832,40.7712
-73.9832,40.7714
-73.9832,40.7715
-73.9832,40.7717
-73.9832,40.7733
-73.9832,40.7751
-73.9832,40.7752
-73.9832,40.7757
-73.9832,40.7763
-73.9832,40.7766
-73.9832,40.7767
-73.9832,40.7775
-73.9832,40.7784
-73.9832,40.7813
-73.9832,40.7815
-73.9832,40.7816
-73.9832,40.7817
-73.9832,40.7835
-73.9832,40.7842
-73.9832,40.7855
-73.9833,40.6647
-73.9833,40.6695
-73.9833,40.6745
-73.9833,40.6848
-73.9833,40.6933
-73.9833,40.6935
-73.9833,40.6939
-73.9833,40.7023
-73.9833,40.7215
-73.9833,40.7219
-73.9833,40.7220
-73.9833,40.7224
-73.9833,40.7244
-73.9833,40.7252
-73.9833,40.7260
-73.9833,40.7263
-73.9833,40.7264
-73.9833,40.7266
-73.9833,40.7267
-73.9833,40.7268
-73.9833,40.7269
-73.9833,40.7275
-73.9833,40.7291
-73.9833,40.7299
-73.9833,40.7303
-73.9833,40.7304
-73.9833,40.7305
-73.9833,40.7316
-73.9833,40.7317
-73.9833,40.7342
-73.9833,40.7345
-73.9833,40.7346
-73.9833,40.7347
-73.9833,40.7349
-73.9833,40.7351
-73.9833,40.7357
-73.9833,40.7386
-73.9833,40.7387
-73.9833,40.7388
-73.9833,40.7389
-73.9833,40.7391
-73.9833,40.7413
-73.9833,40.7415
-73.9833,40.7418
-73.9833,40.7421
-73.9833,40.7423
-73.9833,40.7436
-73.9833,40.7438
-73.9833,40.7441
-73.9833,40.7445
-73.9833,40.7450
-73.9833,40.7456
-73.9833,40.7460
-73.9833,40.7461
-73.9833,40.7463
-73.9833,40.7465
-73.9833,40.7471
-73.9833,40.7474
-73.9833,40.7478
-73.9833,40.7479
-73.9833,40.7481
-73.9833,40.7487
-73.9833,40.7489
-73.9833,40.7498
-73.9833,40.7501
-73.9833,40.7502
-73.9833,40.7503
-73.9833,40.7509
-73.9833,40.7519
-73.9833,40.7520
-73.9833,40.7533
-73.9833,40.7535
-73.9833,40.7539
-73.9833,40.7542
-73.9833,40.7546
-73.9833,40.7550
-73.9833,40.7554
-73.9833,40.7555
-73.9833,40.7558
-73.9833,40.7559
-73.9833,40.7560
-73.9833,40.7561
-73.9833,40.7562
-73.9833,40.7563
-73.9833,40.7566
-73.9833,40.7578
-73.9833,40.7588
-73.9833,40.7594
-73.9833,40.7599
-73.9833,40.7602
-73.9833,40.7607
-73.9833,40.7609
-73.9833,40.7614
-73.9833,40.7615
-73.9833,40.7619
-73.9833,40.7621
-73.9833,40.7622
-73.9833,40.7628
-73.9833,40.7643
-73.9833,40.7646
-73.9833,40.7650
-73.9833,40.7659
-73.9833,40.7666
-73.9833,40.7671
-73.9833,40.7679
-73.9833,40.7681
-73.9833,40.7682
-73.9833,40.7710
-73.9833,40.7713
-73.9833,40.7714
-73.9833,40.7733
-73.9833,40.7737
-73.9833,40.7744
-73.9833,40.7751
-73.9833,40.7755
-73.9833,40.7756
-73.9833,40.7757
-73.9833,40.7761
-73.9833,40.7762
-73.9833,40.7764
-73.9833,40.7768
-73.9833,40.7777
-73.9833,40.7784
-73.9833,40.7785
-73.9833,40.7792
-73.9833,40.7793
-73.9833,40.7794
-73.9833,40.7795
-73.9833,40.7810
-73.9833,40.7816
-73.9833,40.7835
-73.9834,40.6577
-73.9834,40.7185
-73.9834,40.7186
-73.9834,40.7221
-73.9834,40.7222
-73.9834,40.7237
-73.9834,40.7244
-73.9834,40.7252
-73.9834,40.7261
-73.9834,40.7262
-73.9834,40.7263
-73.9834,40.7264
-73.9834,40.7266
-73.9834,40.7269
-73.9834,40.7276
-73.9834,40.7301
-73.9834,40.7303
-73.9834,40.7316
-73.9834,40.7317
-73.9834,40.7327
-73.9834,40.7342
-73.9834,40.7343
-73.9834,40.7344
-73.9834,40.7345
-73.9834,40.7350
-73.9834,40.7351
-73.9834,40.7372
-73.9834,40.7373
-73.9834,40.7383
-73.9834,40.7384
-73.9834,40.7386
-73.9834,40.7390
-73.9834,40.7409
-73.9834,40.7423
-73.9834,40.7433
-73.9834,40.7436
-73.9834,40.7438
-73.9834,40.7439
-73.9834,40.7440
-73.9834,40.7442
-73.9834,40.7444
-73.9834,40.7447
-73.9834,40.7463
-73.9834,40.7477
-73.9834,40.7479
-73.9834,40.7489
-73.9834,40.7490
-73.9834,40.7496
-73.9834,40.7500
-73.9834,40.7501
-73.9834,40.7502
-73.9834,40.7510
-73.9834,40.7520
-73.9834,40.7521
-73.9834,40.7522
-73.9834,40.7524
-73.9834,40.7531
-73.9834,40.7553
-73.9834,40.7554
-73.9834,40.7556
-73.9834,40.7557
-73.9834,40.7558
-73.9834,40.7561
-73.9834,40.7563
-73.9834,40.7565
-73.9834,40.7567
-73.9834,40.7569
-73.9834,40.7570
-73.9834,40.7573
-73.9834,40.7587
-73.9834,40.7593
-73.9834,40.7595
-73.9834,40.7598
-73.9834,40.7600
-73.9834,40.7601
-73.9834,40.7606
-73.9834,40.7607
-73.9834,40.7608
-73.9834,40.7610
-73.9834,40.7611
-73.9834,40.7613
-73.9834,40.7614
-73.9834,40.7616
-73.9834,40.7620
-73.9834,40.7622
-73.9834,40.7624
-73.9834,40.7625
-73.9834,40.7629
-73.9834,40.7649
-73.9834,40.7653
-73.9834,40.7656
-73.9834,40.7657
-73.9834,40.7658
-73.9834,40.7659
-73.9834,40.7660
-73.9834,40.7661
-73.9834,40.7670
-73.9834,40.7682
-73.9834,40.7691
-73.9834,40.7695
-73.9834,40.7710
-73.9834,40.7711
-73.9834,40.7712
-73.9834,40.7741
-73.9834,40.7743
-73.9834,40.7744
-73.9834,40.7747
-73.9834,40.7754
-73.9834,40.7755
-73.9834,40.7774
-73.9834,40.7795
-73.9834,40.7803
-73.9834,40.7811
-73.9834,40.7812
-73.9834,40.7852
-73.9835,40.6647
-73.9835,40.6939
-73.9835,40.6941
-73.9835,40.7186
-73.9835,40.7188
-73.9835,40.7204
-73.9835,40.7215
-73.9835,40.7218
-73.9835,40.7220
-73.9835,40.7229
-73.9835,40.7238
-73.9835,40.7244
-73.9835,40.7253
-73.9835,40.7261
-73.9835,40.7262
-73.9835,40.7263
-73.9835,40.7265
-73.9835,40.7268
-73.9835,40.7269
-73.9835,40.7270
-73.9835,40.7276
-73.9835,40.7284
-73.9835,40.7299
-73.9835,40.7300
-73.9835,40.7302
-73.9835,40.7309
